player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,dominance__cpm,position,ath__athleticism_source
Bilal Coulibaly,80.625,79,195,86.5,624,0.317307692,0.224358974,0.099358974,0.08974359,0.269230769,0.358974359,0.541666667,0.702020202,0.258064516,0.339285714,0.261904762,1948,4.8,0.48,46.2,0.282133831,1.2,-0.8,4.8,25.7,1.3,0,23.8,5,4.1,1.8,-3.2,G,imputed
Cason Wallace,76.66,75,195,80.5,489,0.329243354,0.198364008,0.047034765,0.196319018,0.229038855,0.425357873,0.527607362,0.658385093,0.304347826,0.333333333,0.375,1876,5.5,0.55,57.1,0.163863382,5.1,1.5,4.8,14.8,2.7,0,31.7,5.7,7.7,2.3,0.7,C-F,measured
Coby White,80.625,77,195,77,1121,0.257805531,0.140053524,0.08117752,0.072256913,0.441570027,0.51382694,0.397859054,0.640138408,0.384615385,0.382716049,0.373737374,2450,4.8,0.48,78.5,0.517243647,5.7,-1.9,6.8,28.6,0.7,0,22.8,3.6,0.8,3.2,-0.6,G,imputed
Collin Gillespie,73.94,73,195,76,158,0.158227848,0.202531646,0.069620253,0.132911392,0.424050633,0.556962025,0.360759494,0.48,0.454545455,0.523809524,0.417910448,461,8.2,0.82,59.91,0.416541423,9.1,-0.146052632,7,22.2,0,0,37.3,0,0,0,-0.125,G,measured
Dalen Terry,85.83,79,195,84.75,268,0.436567164,0.149253731,0.026119403,0.175373134,0.212686567,0.388059701,0.585820896,0.581196581,0.142857143,0.361702128,0.350877193,987,5.3,0.53,48.8,0.211502677,1.5,0.8,2.8,10.8,0,0,35.2,2.8,5.7,0,-1.1,G,imputed
Devin Carter,89.51,74,195,80.75,127,0.220472441,0.25984252,0.039370079,0.125984252,0.354330709,0.480314961,0.480314961,0.607142857,0.4,0.3125,0.288888889,396,5.3,0.53,59.91,0.285113394,0.9,-0.146052632,7.8,19.9,0,0,33.1,0,0,0,-0.125,G,measured
Elfrid Payton,80.25,75,195,80,122,0.18852459,0.68852459,0.073770492,0.008196721,0.040983607,0.049180328,0.87704918,0.391304348,0.222222222,0,0.2,511,10,1,7.9,0.354602935,2.8,0,6.5,47.25,0,0,11.6,0,0,0,-2,G,measured
Elijah Harkless,80.625,78,195,82,35,0.114285714,0.142857143,0.028571429,0.228571429,0.485714286,0.714285714,0.257142857,0.75,0,0.375,0.235294118,138,3.9,0.39,59.91,0.104722279,0.4,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Ethan Thompson,80.625,77,195,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Garrett Temple,84.81,77,195,82,60,0.283333333,0.133333333,0.116666667,0.15,0.316666667,0.466666667,0.416666667,0.529411765,0.142857143,0.222222222,0.210526316,227,7.7,0.77,59.91,0.208721492,5.4,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Gary Payton II,79.81,74,195,80,298,0.473154362,0.194630872,0.013422819,0.181208054,0.137583893,0.318791946,0.667785235,0.794326241,0.25,0.407407407,0.219512195,927,4.8,0.48,48.2,0.256630629,3.4,1.3,0,0,9.7,0,27.3,0,25.6,0,-0.125,G,measured
JD Davison,79.58,73,195,78.5,34,0.176470588,0.176470588,0.117647059,0.088235294,0.441176471,0.529411765,0.352941176,0.666666667,0,0.333333333,0.2,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Jaden Ivey,80.625,75,195,81,413,0.317191283,0.213075061,0.0968523,0.079903148,0.285714286,0.365617433,0.530266344,0.595419847,0.35,0.363636364,0.43220339,898,4.7,0.47,58.1,0.560928759,0.9,-1.7,7.7,26.4,0,0,16.9,7.9,4.3,2.5,-1.6,F,imputed
Jared McCain,73.93,75,195,75.5,274,0.255474453,0.193430657,0.065693431,0.109489051,0.375912409,0.48540146,0.448905109,0.585714286,0.5,0.333333333,0.398058252,592,4.1,0.41,71.2,0.485682599,7.2,-1.8,6.5,29.8,0,0,26.5,4.8,0,5.1,-1.7,F-C,measured
Kobe Bufkin,76.07,76,195,79.75,47,0.29787234,0.212765957,0.085106383,0.127659574,0.255319149,0.382978723,0.510638298,0.5,0.25,0.166666667,0.25,124,5.8,0.58,59.91,0.373297527,0.8,-0.146052632,0,26.6,0,0,26.6,0,0,0,-0.125,G,measured
Kyrie Irving,80.625,74,195,76,945,0.198941799,0.237037037,0.184126984,0.063492063,0.315343915,0.378835979,0.435978836,0.675531915,0.408045977,0.5,0.382550336,1804,4.8,0.48,80.3,0.604865673,7.3,-0.4,22.4,22.7,1.4,4,10.7,6.8,3.2,3.9,3.2,G,imputed
Marcus Sasser,74.85,73,195,79,296,0.155405405,0.192567568,0.138513514,0.077702703,0.435810811,0.513513514,0.347972973,0.695652174,0.414634146,0.391304348,0.379844961,811,6.9,0.69,65.8,0.436647604,6.2,-0.5,8.3,35.8,0,0,16.6,6.1,0,0,-0.9,G,measured
Miles McBride,82.56,74,195,80.75,547,0.166361974,0.104204753,0.15904936,0.166361974,0.398537477,0.564899452,0.270566728,0.505494505,0.494252874,0.373626374,0.371559633,1593,6.1,0.61,63.7,0.301911415,6.7,0.7,8.2,19.1,0,0,31.6,7.3,3.3,4.2,0.8,G,measured
Payton Pritchard,80.625,73,195,76,866,0.150115473,0.065819861,0.061200924,0.120092379,0.593533487,0.713625866,0.215935335,0.753846154,0.452830189,0.461538462,0.402723735,2271,5.9,0.59,75.4,0.400981384,8.5,-0.3,7.6,17.2,1.5,0,33.1,3.7,1.7,5.5,2.3,G,imputed
Shai Gilgeous-Alexander,80.625,78,195,83.5,1656,0.254830918,0.272342995,0.210144928,0.009057971,0.253019324,0.262077295,0.527173913,0.696682464,0.5,0.333333333,0.377088305,2598,6.5,0.65,75.4,0.943385538,6.6,1.8,25.1,34.2,0,4.1,6.7,2.3,2.2,1.8,8.3,G,imputed
Taran Armstrong,80.625,78,195,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Tristen Newton,69.94,77,195,80,8,0.125,0.5,0,0,0.375,0.375,0.625,1,0,0,0,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Ty Jerome,72.49,77,195,76,618,0.147249191,0.338187702,0.105177994,0.063106796,0.343042071,0.406148867,0.485436893,0.538461538,0.584615385,0.487179487,0.433962264,1392,6.7,0.67,76.3,0.605701058,6.1,-0.4,5.5,42.9,0,0,21.5,3.5,1.3,0,2,G-F,measured
TyTy Washington Jr.,80.625,75,195,80,45,0.022222222,0.311111111,0.2,0.177777778,0.288888889,0.466666667,0.333333333,1,0.333333333,0.25,0.153846154,118,6.7,0.67,59.91,0.319261626,0.2,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Tyler Herro,80.625,77,195,75.25,1378,0.165457184,0.251814224,0.096516691,0.058780842,0.425979681,0.484760522,0.417271408,0.653508772,0.436090226,0.456790123,0.364565588,2725,6.4,0.64,77.3,0.672087858,7.4,-1.2,5.9,33.1,1.1,0,17.7,10.1,1.9,7.7,1.2,G,imputed
Tyler Kolek,75.1,74,195,74.75,82,0.182926829,0.207317073,0.036585366,0.134146341,0.426829268,0.56097561,0.390243902,0.4,0.666666667,0.363636364,0.285714286,296,9.8,0.98,56.07222222,0.383655435,2.9,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,measured
Vit Krejci,80.625,80,195,83,292,0.147260274,0.126712329,0.020547945,0.157534247,0.547945205,0.705479452,0.273972603,0.720930233,0.5,0.543478261,0.40625,1153,7.6,0.76,60.3,0.227748756,9.5,0,0,13.5,4.1,0,31.8,10.2,5.2,2.8,-0.6,F,imputed
Kyle Lowry,80.625,72,196,74,117,0.051282051,0.11965812,0.076923077,0.170940171,0.564102564,0.735042735,0.170940171,0.666666667,0.333333333,0.35,0.333333333,659,9.1,0.91,57.4,0.154369955,7.6,1.3,0,17.5,0,0,35.7,6.5,0,0,-0.8,G,imputed
Tyus Jones,70.83,73,196,77,683,0.083455344,0.244509517,0.084919473,0.218155198,0.368960469,0.587115666,0.327964861,0.754385965,0.396551724,0.476510067,0.376984127,2174,9.1,0.91,71.8,0.411980036,8.2,-1.9,2.6,28,2,0,41.8,2.2,1.5,1.9,-1.1,G,measured
Andrew Wiggins,85.83,78,197,84,839,0.231227652,0.241954708,0.112038141,0.071513707,0.343265793,0.414779499,0.47318236,0.577319588,0.414893617,0.416666667,0.364583333,1842,3.8,0.38,58.8,0.450677452,3.7,-0.4,7.35,25.2,0,7.6,21.7,6.85,6.1,4.35,-0.4,F,imputed
Austin Reaves,71.35,77,197,78.25,1037,0.193828351,0.232401157,0.06171649,0.066538091,0.43876567,0.505303761,0.426229508,0.691542289,0.40625,0.463768116,0.369230769,2550,7.1,0.71,74.4,0.566003665,8.4,-1,8.8,30.1,2.2,0,20.4,7.4,1.7,6.2,1.6,G,measured
Fred VanVleet,80.625,72,197,74,759,0.122529644,0.113306983,0.156785244,0.06455863,0.532279315,0.596837945,0.235836627,0.494623656,0.403361345,0.326530612,0.353960396,2111,7.3,0.73,63.8,0.374064242,7.5,1.9,6.4,36.4,2.4,0,19.7,6.8,0,2.7,2.7,G,imputed
Grayson Allen,86.39,75,198,79.25,489,0.151329243,0.116564417,0.016359918,0.202453988,0.513292434,0.715746421,0.267893661,0.635135135,0.25,0.494949495,0.398406375,1544,4.5,0.45,72.1,0.295683843,9,-0.8,2.3,9.4,5.5,0,46.6,5.7,2,8.5,0.2,G,measured
Jaden Hardy,80.625,75,198,81,414,0.188405797,0.214975845,0.120772947,0.118357488,0.355072464,0.473429952,0.403381643,0.564102564,0.32,0.387755102,0.387755102,907,2.7,0.27,56.8,0.45679729,1.1,-2,9,24.8,0,0,31.4,4.9,0,4.1,-3.2,G,imputed
Julian Phillips,92.66,80,198,83.5,287,0.358885017,0.101045296,0.006968641,0.358885017,0.174216028,0.533101045,0.459930314,0.611650485,0.5,0.398058252,0.18,1123,1.7,0.17,55,0.100088537,1.8,0.2,0,0,3.2,0,39.9,0,10.9,0,-1.1,F,measured
Kevin Huerter,82.02,79,198,79.5,604,0.167218543,0.139072848,0.046357616,0.158940397,0.486754967,0.645695364,0.306291391,0.732673267,0.392857143,0.40625,0.316326531,1679,4.7,0.47,54.8,0.273953782,6.4,0.2,0,8.05,3.6,0,36.8,12.7,5.3,6.65,0.3,F-C,measured
Dyson Daniels,78.51,79,199,82.5,923,0.344528711,0.373781148,0.02708559,0.061755146,0.186348862,0.248104009,0.718309859,0.65408805,0.28,0.438596491,0.319767442,2571,6.3,0.63,33.8,0.332883547,2.5,1.9,3.7,15.3,5.4,0,23.6,4.7,10.9,1.2,1.5,G,measured
MarJon Beauchamp,85.83,79,199,84.75,65,0.230769231,0.123076923,0.2,0.153846154,0.292307692,0.446153846,0.353846154,0.733333333,0.307692308,0.3,0.368421053,156,1.5,0.15,59.91,0.403267787,0.9,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Amen Thompson,84.81,79,200,84,697,0.512195122,0.259684362,0.097560976,0.077474892,0.050215208,0.1276901,0.771879484,0.719887955,0.382352941,0.37037037,0.142857143,2225,5.8,0.58,36.2,0.306123877,2,2.7,7.9,15.8,3.2,0,11.5,3.5,17.5,0,3.3,G-F,imputed
Anfernee Simons,80.5,75,200,81.25,1125,0.166222222,0.182222222,0.124444444,0.052444444,0.470222222,0.522666667,0.348444444,0.614973262,0.471428571,0.355932203,0.366729679,2292,5.5,0.55,78.4,0.552289256,6.4,-2.4,15.3,36.9,0,0,16.2,5.1,0,6,-1.1,G,measured
Anthony Black,89.32,79,200,79.5,620,0.346774194,0.248387097,0.090322581,0.125806452,0.187096774,0.312903226,0.59516129,0.576744186,0.303571429,0.397435897,0.267241379,1887,5.3,0.53,50.6,0.365345461,2.6,1.4,4.1,31.1,1.9,0,22.2,5.4,3.9,1.4,-1.1,G,measured
Ayo Dosunmu,74.42,77,200,82.25,449,0.423162584,0.138084633,0.017817372,0.171492205,0.249443207,0.420935412,0.561247216,0.663157895,0.25,0.350649351,0.3125,1394,7.5,0.75,54.4,0.320603408,3.8,-1,0,19.1,0,0,29.5,5.1,3.8,0,-1.7,G,measured
Brandon Miller,85.83,79,200,83.5,491,0.132382892,0.183299389,0.087576375,0.052953157,0.535641548,0.588594705,0.315682281,0.676923077,0.302325581,0.307692308,0.365019011,924,4,0.4,72.7,0.550650129,5.8,-1.1,6.1,27.6,3.7,0,16.6,7.5,0,14.8,-0.9,F,imputed
Chris Boucher,85.83,81,200,88,370,0.321621622,0.108108108,0.048648649,0.235135135,0.286486486,0.521621622,0.42972973,0.722689076,0.5,0.390804598,0.339622642,862,1.5,0.15,60.8,0.309473897,6.5,0,0,0,5.5,0,38.1,3.2,11.9,0,1.4,F,imputed
Cory Joseph,73.18,74,200,77.5,154,0.12987013,0.097402597,0.077922078,0.162337662,0.525974026,0.688311688,0.227272727,0.5,0.5,0.36,0.37037037,612,7.3,0.73,56.9,0.203186884,6.7,0,0,19,6.7,0,41.9,0,0,0,-1.3,G,measured
Damian Lillard,87.03,74,200,79.75,992,0.202620968,0.102822581,0.166330645,0.04233871,0.481854839,0.524193548,0.305443548,0.606965174,0.478787879,0.404761905,0.376569038,2093,7.1,0.71,83.3,0.727123788,8.3,-0.9,15.4,39.8,0,0,10.4,10,0.8,3,3.2,G,measured
De'Anthony Melton,80.625,75,200,80.5,54,0.166666667,0.148148148,0.037037037,0.074074074,0.574074074,0.648148148,0.314814815,0.444444444,0,0.75,0.322580645,121,5.5,0.55,39.91714286,0.496506691,5.6,0.961764706,0,0,0,0,25,0,0,0,0.602777778,C,imputed
Devin Vassell,84.81,77,200,82,889,0.168728909,0.132733408,0.214848144,0.119235096,0.363329584,0.482564679,0.301462317,0.62,0.455497382,0.433962264,0.346749226,1983,4.3,0.43,63.3,0.398255267,5.9,-1.3,7.6,19.3,1.3,0,30.5,9.4,2.2,5.2,-1.3,G-F,imputed
Drew Peterson,85.83,81,200,82,41,0.12195122,0.048780488,0.024390244,0.243902439,0.56097561,0.804878049,0.170731707,0.4,1,0.3,0.434782609,186,4.4,0.44,56.07222222,0.138237644,8.3,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,imputed
Gabe Vincent,80.625,74,200,78,420,0.1,0.095238095,0.069047619,0.266666667,0.466666667,0.733333333,0.195238095,0.642857143,0.517241379,0.392857143,0.331632653,1527,4.1,0.41,56.6,0.14897782,5.1,0.1,5.1,15.9,2.5,0,44.6,5.1,2.5,5.3,-1.6,G-F,imputed
Gradey Dick,81.15,79,200,80.75,647,0.244204019,0.112828439,0.139103555,0.136012365,0.366306028,0.502318393,0.357032457,0.525316456,0.422222222,0.340909091,0.35443038,1587,2.3,0.23,68.5,0.323374677,3,-1.7,0,8.6,1.3,0,27.3,9.4,7,15.2,-2.8,G-F,measured
Jamal Shead,82.34,73,200,75,504,0.212301587,0.267857143,0.077380952,0.069444444,0.365079365,0.43452381,0.48015873,0.588785047,0.282051282,0.4,0.315217391,1467,8.5,0.85,53.6,0.442257806,1.5,-1.2,5,29.3,0,0,22.1,7.1,3.3,2.8,-3,G,measured
Jevon Carter,78.92,73,200,76.25,146,0.102739726,0.089041096,0.089041096,0.171232877,0.547945205,0.719178082,0.191780822,0.533333333,0.461538462,0.4,0.3125,321,5.4,0.54,56.07222222,0.392036461,6.1,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,measured
Johnny Furphy,70.04,80,200,80,92,0.336956522,0.097826087,0.02173913,0.239130435,0.304347826,0.543478261,0.434782609,0.548387097,0,0.363636364,0.25,379,2.9,0.29,59.91,0.112491213,1.4,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Jordan Goodwin,80.625,75,200,80,144,0.1875,0.256944444,0.083333333,0.229166667,0.243055556,0.472222222,0.444444444,0.518518519,0.416666667,0.393939394,0.371428571,543,3.8,0.38,57.8,0.173320032,3.1,0.9,0,10.6,5.6,0,39.7,0,0,0,-0.4,G,imputed
Josh Green,87.44,77,200,81.75,421,0.209026128,0.123515439,0.078384798,0.363420428,0.22327791,0.586698337,0.332541568,0.602272727,0.363636364,0.411764706,0.361702128,1887,3.4,0.34,50.8,0.101492757,2.9,0.1,0,7.5,0,0,39.5,5.6,3.3,7.1,-2.1,G,measured
Kyshawn George,78.42,80,200,82.25,546,0.201465201,0.102564103,0.047619048,0.135531136,0.507326007,0.642857143,0.304029304,0.572727273,0.269230769,0.351351351,0.317689531,1802,4.8,0.48,54,0.227906476,3.3,0.8,2.5,16.9,0,0,29.7,10.1,3.1,2.9,-1.5,F,measured
Malik Monk,80.625,75,200,77,939,0.197018104,0.250266241,0.096911608,0.056443024,0.397231097,0.453674121,0.447284345,0.616216216,0.406593407,0.452830189,0.308310992,2054,7,0.7,68.1,0.570407581,5.1,-1.1,7.9,27.7,1.4,0,21,11.7,1.8,2.6,-0.4,G,imputed
Mason Jones,71.85,76,200,79,18,0.166666667,0.388888889,0,0.055555556,0.388888889,0.444444444,0.555555556,1,0,0,0.142857143,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Peyton Watson,78.97,79,200,84.5,428,0.455607477,0.186915888,0.039719626,0.177570093,0.137850467,0.315420561,0.642523364,0.635897436,0.176470588,0.447368421,0.237288136,1656,3.2,0.32,45,0.150004463,1,1,2.2,2.6,6.8,0,28.3,0,15.5,0,-1.4,C,measured
Russell Westbrook,79.57,76,200,79.75,831,0.388688327,0.163658243,0.097472924,0.12755716,0.221419976,0.348977136,0.55234657,0.643962848,0.283950617,0.424528302,0.266304348,2092,7.4,0.74,40.2,0.585452457,1.4,-0.9,10,20.2,1.1,4,18.3,3.8,7.8,1.4,-1.3,G,measured
Trentyn Flowers,91.42,81,200,83,11,0.454545455,0.272727273,0.090909091,0.090909091,0.090909091,0.181818182,0.727272727,0.4,0,0,0,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,measured
Tyrese Maxey,80.625,74,200,79,1091,0.292392301,0.181484876,0.087992667,0.041246563,0.394133822,0.435380385,0.473877177,0.589341693,0.4375,0.311111111,0.341860465,1960,5.9,0.59,72.3,0.704637176,5.4,-1.7,15.9,33.1,0,0,11.9,6.8,1,5.3,1.4,G,imputed
Zaccharie Risacher,70.58,80,200,82.5,779,0.337612323,0.168164313,0.052631579,0.187419769,0.254172015,0.441591784,0.505776637,0.619771863,0.390243902,0.438356164,0.292929293,1843,1.7,0.17,52.1,0.300624453,0.7,-1.9,1.2,5.7,3.5,0,32.5,6,7.7,4.5,-2.8,F,measured
Zach LaVine,82.42,77,200,80.25,1223,0.28045789,0.107113655,0.174161897,0.07686018,0.361406378,0.438266558,0.387571545,0.685131195,0.399061033,0.468085106,0.441176471,2602,4.6,0.46,74.5,0.54967018,6.5,-1.6,15,25.5,1.7,3,13.6,6.6,4.1,3,0.2,G,measured
Terence Davis,78.72,76,201,81,2,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Bruce Brown,85.2,76,202,81,309,0.32038835,0.333333333,0.084142395,0.13592233,0.122977346,0.258899676,0.653721683,0.616161616,0.384615385,0.404761905,0.263157895,922,4.6,0.46,55.1,0.261292826,2.7,-0.8,5.6,17.9,0,0,20.9,0,14.1,6.7,-3,G-F,measured
Davion Mitchell,80.625,72,202,76.25,476,0.331932773,0.172268908,0.052521008,0.090336134,0.344537815,0.43487395,0.504201681,0.588607595,0.28,0.418604651,0.402439024,2027,8.6,0.86,50.8,0.294342009,5.9,0.7,13,27.9,0,0,26.2,5.1,0,0,-0.6,G,imputed
Emoni Bates,70.19,81,202,81,38,0.105263158,0,0.105263158,0.078947368,0.710526316,0.789473684,0.105263158,0.5,0,0.666666667,0.333333333,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,measured
Jaden Springer,91.75,76,202,79.75,90,0.2,0.244444444,0.022222222,0.255555556,0.266666667,0.522222222,0.444444444,0.777777778,0.5,0.173913043,0.333333333,365,5,0.5,59.91,0.187415505,1.7,-0.146052632,0,0,0,0,39.6,0,0,0,-0.125,G,measured
Jalen Pickett,78.36,74,202,79.25,180,0.122222222,0.155555556,0.161111111,0.211111111,0.344444444,0.555555556,0.277777778,0.727272727,0.275862069,0.447368421,0.370967742,666,8.6,0.86,58.7,0.256971428,8.2,0,0,19.9,0,0,34.5,0,0,0,-1.2,G,measured
Matisse Thybulle,84.81,77,202,83.5,88,0.215909091,0.215909091,0.022727273,0.295454545,0.25,0.545454545,0.431818182,0.684210526,0,0.423076923,0.454545455,312,5.4,0.54,56.51612903,0.217533713,5.7,-0.041935484,0,0,0,0,43,0,0,0,-0.483870968,G-F,imputed
Dalano Banton,85.83,80,203,82.25,507,0.317554241,0.187376726,0.057199211,0.094674556,0.339250493,0.433925049,0.504930966,0.552795031,0.310344828,0.395833333,0.308139535,1120,5.7,0.57,51.2,0.498704488,2.6,-0.3,8.4,26.5,0,0,24.3,5,1.6,0,-1.4,G,imputed
Donte DiVincenzo,91.26,76,203,78,593,0.153456998,0.096121417,0.011804384,0.150084317,0.585160202,0.735244519,0.249578415,0.582417582,0.428571429,0.426966292,0.391930836,1606,6.7,0.67,67.4,0.407564361,9.1,0,3.3,17.9,0,0,32.1,8.1,1.5,13.8,0.9,G,measured
Dru Smith,80.625,75,203,80,61,0.229508197,0.245901639,0.032786885,0.180327869,0.31147541,0.491803279,0.475409836,0.714285714,0,0.636363636,0.473684211,268,4.6,0.46,59.91,0.197834962,8.4,-0.146052632,0,19,0,0,32.1,0,0,0,-0.125,G,imputed
JT Thor,85.83,81,203,87.25,59,0.288135593,0.186440678,0.169491525,0.186440678,0.169491525,0.355932203,0.474576271,0.705882353,0.4,0.090909091,0.5,0,0,0,56.07222222,0.088402199,0.1,0.144859813,0,0,0,0,44,0,0,0,-0.009009009,F,measured
Justin Edwards,80.62,78,203,82,378,0.246031746,0.150793651,0.100529101,0.132275132,0.37037037,0.502645503,0.396825397,0.634408602,0.447368421,0.4,0.35,1155,2.9,0.29,53,0.221615317,1.6,-2.1,6.5,10.7,0,0,38.5,4.7,4.5,2.7,-3.5,F,measured
Kelly Oubre Jr.,89.825,80,203,86.25,741,0.391363023,0.246963563,0.035087719,0.114709852,0.211875843,0.326585695,0.638326586,0.665517241,0.384615385,0.352941176,0.261146497,2078,2.3,0.23,48.9,0.26044887,0.7,-0.5,6.4,15.1,1.5,0,28.2,5.5,8.5,1.2,-1.3,G,imputed
Kessler Edwards,78.89,79,203,83.25,135,0.362962963,0.2,0.037037037,0.207407407,0.192592593,0.4,0.562962963,0.653061224,0.2,0.357142857,0.461538462,608,5.3,0.53,60.4,0.100112107,9.3,-0.2,0,0,7,0,39.2,0,22.8,0,-2.1,G-F,measured
Kevin Porter Jr.,79.55,76,203,81,652,0.214723926,0.279141104,0.234662577,0.036809816,0.234662577,0.271472393,0.493865031,0.621428571,0.45751634,0.416666667,0.294117647,1482,6.7,0.67,52.7,0.564837841,1.7,0.4,14.8,35.55,0,0,12.7,5.6,3.2,0,-0.2,G,measured
Nikola Topic,80.625,79,203,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Gary Trent Jr.,80.625,77,204,80.75,657,0.088280061,0.115677321,0.136986301,0.162861492,0.496194825,0.659056317,0.203957382,0.534482759,0.4,0.476635514,0.395705521,1893,2.3,0.23,74,0.215847644,4.8,-1.6,1.9,11.8,3.4,0,42.4,8.3,2.7,4.6,-1.4,F,imputed
Kentavious Caldwell-Pope,81.1,77,204,80,544,0.139705882,0.0625,0.191176471,0.21875,0.387867647,0.606617647,0.202205882,0.736842105,0.528846154,0.344537815,0.341232227,2279,3.9,0.39,64.3,0.125110309,6.5,1.9,1.9,9.5,4.4,0,35.3,6.8,1.7,12.2,0.7,G,measured
Lonnie Walker IV,84.81,76,204,82.5,212,0.183962264,0.122641509,0.094339623,0.089622642,0.495283019,0.58490566,0.306603774,0.615384615,0.4,0.315789474,0.371428571,477,4.6,0.46,56.51612903,0.431550972,5.7,-0.041935484,8.4,23.7,0,0,0,0,0,6,-0.483870968,G-F,imputed
Alex Sarr,93.27,84,205,88.25,828,0.231884058,0.268115942,0.088164251,0.064009662,0.347826087,0.411835749,0.5,0.635416667,0.369863014,0.358490566,0.298611111,1814,3.8,0.38,44.2,0.394010913,0.6,-0.4,4.1,2.6,26.3,2.6,24.8,0,10.3,0,-1.9,C,imputed
Ausar Thompson,84.81,79,205,84,460,0.613043478,0.254347826,0.026086957,0.056521739,0.041304348,0.097826087,0.867391304,0.673758865,0.333333333,0.269230769,0.210526316,1328,4.6,0.46,31.6,0.307439099,0.4,2.6,4.5,6.1,5.6,2,14.4,3.3,17.5,0,2.1,G-F,imputed
Baylor Scheierman,77.36,78,205,80.25,110,0.109090909,0.090909091,0.054545455,0.227272727,0.518181818,0.745454545,0.2,0.666666667,0.5,0.32,0.315789474,384,5.4,0.54,59.91,0.196316974,3.5,-0.146052632,0,9.4,0,0,37.5,7.8,0,10.2,-0.125,G,measured
Brandin Podziemski,86.22,76,205,77.5,629,0.160572337,0.220985692,0.12718601,0.087440382,0.39745628,0.484896661,0.381558029,0.663366337,0.4125,0.4,0.372,1716,6.5,0.65,58.3,0.357230841,3.4,1.7,4.8,19.8,2.4,0,28.3,7.9,5.1,3.5,2,G,measured
Caleb Houstan,80.625,80,205,83,190,0.057894737,0.042105263,0.057894737,0.294736842,0.547368421,0.842105263,0.1,0.545454545,0.363636364,0.321428571,0.442307692,788,3.2,0.32,67,0.092794305,6.1,-0.5,0,0,7.6,0,50.2,0,4.7,8.1,-2,F,imputed
Caleb Martin,78.73,77,205,82.25,304,0.282894737,0.177631579,0.200657895,0.144736842,0.1875,0.332236842,0.460526316,0.581395349,0.37704918,0.477272727,0.280701754,1218,4.3,0.43,40.3,0.177740593,2.2,0.2,10.45,14.35,0,0,34,0,4.9,0,-1.8,G,measured
Cam Spencer,68.48,76,205,77,82,0.109756098,0.146341463,0.109756098,0.073170732,0.56097561,0.634146341,0.256097561,0.666666667,0.333333333,0.333333333,0.369565217,252,7.5,0.75,59.91,0.29359378,9.4,-0.146052632,0,0,0,0,28.1,0,10.4,0,-0.125,G,measured
Caris LeVert,80.625,79,205,82,599,0.325542571,0.150250417,0.050083472,0.150250417,0.323873122,0.474123539,0.475792988,0.646153846,0.266666667,0.422222222,0.350515464,1596,6.6,0.66,52.7,0.394022671,6.3,-0.2,8.45,18.05,0,0,26.4,4.9,4.9,6.5,-0.1,G,imputed
Cody Martin,76.155,78,205,82.25,325,0.286153846,0.110769231,0.138461538,0.249230769,0.215384615,0.464615385,0.396923077,0.688172043,0.4,0.283950617,0.285714286,1173,5.2,0.52,44.4,0.200279478,2.4,1.6,6,16.5,3.9,0,28.5,3.3,5.1,3.6,-0.3,F,measured
