player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,position,ath__athleticism_source,dominance__cpm
Nicolas Batum,84.81,79.0,230.0,85.0,238.0,0.088235294,0.029411765,0.029411765,0.428571429,0.424369748,0.852941176,0.117647059,0.571428571,0.428571429,0.460784314,0.405940594,1367.0,5.5,0.55,64.1,0.0450643654374519,9.3,2.0,0.0,0.0,8.5,0.0,57.7,0.0,3.9,0.0,G-F,imputed,0.4
Nikola Jokic,93.27,83.0,284.0,87.0,1364.0,0.315982405,0.356304985,0.085043988,0.010997067,0.215542522,0.226539589,0.67228739,0.719257541,0.517241379,0.533333333,0.43537415,2571.0,9.5,0.95,64.0,1.0,9.5,2.1,4.9,6.8,12.0,23.0,10.1,1.0,10.5,6.1,C,imputed,8.7
Nikola Jovic,85.83,82.0,205.0,84.25,377.0,0.236074271,0.159151194,0.047745358,0.212201592,0.344827586,0.557029178,0.395225464,0.685393258,0.388888889,0.475,0.307692308,1156.0,6.1,0.61,65.4,0.340454547488461,9.5,0.8,4.6,9.1,5.3,6.1,39.5,3.6,3.4,2.1,F,imputed,0.4
Nikola Jovic,85.83,82.0,205.0,84.25,377.0,0.236074271,0.159151194,0.047745358,0.212201592,0.344827586,0.557029178,0.395225464,0.685393258,0.388888889,0.475,0.307692308,1156.0,6.1,0.61,65.4,0.340454547488461,9.5,0.8,4.6,9.1,5.3,6.1,39.5,3.6,3.4,2.1,F,imputed,0.4
Nikola Topic,80.625,79.0,203.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Nikola Vucevic,83.45,82.0,260.0,88.5,1038.0,0.26300578,0.323699422,0.104046243,0.026011561,0.282273603,0.308285164,0.586705202,0.659340659,0.435185185,0.407407407,0.402730375,2278.0,5.2,0.52,62.4,0.4417038258875473,8.5,-0.3,1.4,0.0,28.3,15.3,14.8,0.0,10.3,3.1,C,measured,-0.1
Noah Clowney,95.17,82.0,210.0,86.0,372.0,0.163978495,0.11827957,0.016129032,0.185483871,0.51344086,0.698924731,0.282258065,0.573770492,0.166666667,0.347826087,0.329842932,1042.0,1.3,0.13,66.0,0.2400640795490795,2.0,-0.6,0.0,0.0,11.6,0.0,43.9,3.7,4.6,5.7,F-C,imputed,-2.1
Norman Powell,92.24,75.0,215.0,82.75,945.0,0.26031746,0.205291005,0.081481481,0.06984127,0.37989418,0.44973545,0.465608466,0.650406504,0.363636364,0.393939394,0.426183844,1958.0,2.3,0.23,70.0,0.4642996216534725,6.8,-0.2,6.4,18.8,0.0,0.0,23.5,10.0,1.7,9.8,G,measured,1.6
OG Anunoby,89.825,79.0,240.0,86.25,1027.0,0.379746835,0.096397274,0.075949367,0.210321324,0.23661149,0.446932814,0.476144109,0.656410256,0.320512821,0.37962963,0.366255144,2706.0,2.9,0.29,64.0,0.304040098205122,5.6,1.4,3.9,5.6,2.0,5.9,34.4,4.4,8.5,7.2,F,imputed,2.3
Obi Toppin,85.83,81.0,220.0,86.0,599.0,0.340567613,0.121869783,0.035058431,0.20033389,0.293823038,0.494156928,0.462437396,0.784313725,0.285714286,0.45,0.318181818,1545.0,4.3,0.43,60.4,0.3438801608739632,8.2,-1.2,0.0,4.0,7.4,4.3,34.1,2.6,7.5,1.5,G,imputed,-0.2
Ochai Agbaji,91.19,77.0,215.0,82.25,534.0,0.413857678,0.082397004,0.029962547,0.269662921,0.20411985,0.473782772,0.496254682,0.656108597,0.375,0.409722222,0.385321101,1739.0,3.0,0.3,55.5,0.1764018023136108,1.9,0.0,0.0,5.3,4.3,0.0,32.0,6.9,9.7,3.4,F-G,measured,-1.5
Olivier-Maxence Prosper,96.37,79.0,230.0,85.0,174.0,0.431034483,0.218390805,0.057471264,0.201149425,0.091954023,0.293103448,0.649425287,0.6,0.2,0.257142857,0.1875,584.0,4.2,0.42,36.2,0.2087481046056287,0.8,-0.1,5.4,0.0,4.5,0.0,33.2,0.0,10.8,0.0,F,measured,-1.8
Onyeka Okongwu,95.17,82.0,240.0,86.0,684.0,0.548245614,0.228070175,0.007309942,0.118421053,0.096491228,0.214912281,0.776315789,0.701333333,0.6,0.345679012,0.303030303,2064.0,4.1,0.41,48.4,0.2663943439758534,3.6,0.8,0.0,0.0,22.7,4.6,15.8,0.0,19.8,0.0,F-C,imputed,1.8
Oscar Tshiebwe,97.19,80.0,255.0,87.5,70.0,0.5,0.485714286,0.014285714,0.0,0.0,0.0,0.985714286,0.714285714,0.0,0.0,0.0,255.0,0.9,0.09,53.04545454545455,0.1681595644847868,2.8,0.7636363636363637,0.0,0.0,21.7,0.0,0.0,0.0,23.9,0.0,F-C,measured,0.8954545454545454
Oso Ighodaro,99.74,83.0,235.0,83.0,187.0,0.438502674,0.497326203,0.053475936,0.0,0.005347594,0.005347594,0.935828877,0.804878049,0.6,0.0,0.0,1045.0,5.2,0.52,18.6,0.0811784779073597,3.5,1.3,0.0,0.0,32.0,0.0,4.5,0.0,32.8,0.0,F,measured,-1.0
Ousmane Dieng,85.83,81.0,185.0,84.0,125.0,0.232,0.144,0.056,0.176,0.392,0.568,0.376,0.655172414,0.428571429,0.318181818,0.326530612,405.0,4.3,0.43,56.07222222222222,0.2102545309808744,3.4,0.1448598130841121,0.0,12.0,9.3,0.0,40.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
P.J. Tucker,85.83,77.0,245.0,83.5,7.0,0.0,0.0,0.142857143,0.714285714,0.142857143,0.857142857,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
P.J. Washington,85.83,79.0,230.0,86.5,665.0,0.282706767,0.306766917,0.05112782,0.127819549,0.231578947,0.359398496,0.589473684,0.664893617,0.352941176,0.376470588,0.383116883,1835.0,3.0,0.3,53.0,0.3179827378292353,5.3,0.9,6.9,10.9,3.5,7.7,29.0,2.7,6.4,1.9,F,imputed,0.4
PJ Hall,100.14,82.0,240.0,84.0,24.0,0.458333333,0.166666667,0.041666667,0.0,0.333333333,0.333333333,0.625,0.727272727,1.0,0.0,0.25,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,measured,-0.009009009009009009
Pacome Dadiet,85.07,81.0,210.0,81.0,31.0,0.129032258,0.096774194,0.161290323,0.258064516,0.35483871,0.612903226,0.225806452,0.5,0.4,0.125,0.454545455,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,measured,-0.009009009009009009
Paolo Banchero,85.83,82.0,250.0,84.5,911.0,0.265642151,0.196487377,0.239297475,0.028540066,0.264544457,0.293084523,0.462129528,0.661157025,0.417431193,0.269230769,0.331950207,1582.0,5.4,0.54,49.2,0.7537947081227329,2.8,-0.6,18.9,24.1,6.4,8.4,11.6,1.4,3.3,2.5,F,imputed,1.0
Pascal Siakam,91.29,80.0,245.0,87.25,1182.0,0.289340102,0.262267343,0.17428088,0.082064298,0.191201354,0.273265651,0.551607445,0.728070175,0.383495146,0.402061856,0.384955752,2548.0,5.0,0.5,53.2,0.4775545753777536,6.6,0.5,9.2,4.1,9.6,18.3,20.0,2.6,5.5,1.1,G,measured,2.6
Pat Connaughton,102.79,77.0,209.0,80.0,177.0,0.384180791,0.124293785,0.033898305,0.11299435,0.344632768,0.457627119,0.508474576,0.632352941,0.666666667,0.2,0.360655738,603.0,6.6,0.66,54.1,0.2562733814500537,6.4,-0.5,0.0,15.4,5.1,0.0,33.6,14.0,7.0,0.0,G,measured,-1.7
Pat Spencer,80.625,75.0,205.0,78.0,101.0,0.306930693,0.376237624,0.099009901,0.02970297,0.188118812,0.217821782,0.683168317,0.483870968,0.5,0.333333333,0.210526316,250.0,7.9,0.79,56.07222222222222,0.4485422888722509,2.5,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
Patrick Baldwin Jr.,76.41,84.0,220.0,85.75,35.0,0.285714286,0.057142857,0.0,0.114285714,0.542857143,0.657142857,0.342857143,0.6,0.0,0.75,0.526315789,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,measured,-0.009009009009009009
Patrick Williams,85.83,79.0,215.0,83.0,516.0,0.236434109,0.153100775,0.083333333,0.118217054,0.408914729,0.527131783,0.389534884,0.5,0.302325581,0.37704918,0.345971564,1576.0,3.7,0.37,52.5,0.2316005348840052,5.8,-0.2,3.6,11.1,2.2,3.9,38.0,3.1,3.0,2.6,G,imputed,-2.1
Patty Mills,70.11,74.0,180.0,74.0,96.0,0.052083333,0.072916667,0.09375,0.125,0.65625,0.78125,0.125,0.6,0.444444444,0.5,0.317460317,321.0,3.3,0.33,56.07222222222222,0.2147354386072062,5.8,0.1448598130841121,0.0,18.3,0.0,0.0,21.5,11.8,0.0,0.0,F,measured,-0.009009009009009009
Paul George,85.83,80.0,220.0,83.25,570.0,0.140350877,0.11754386,0.271929825,0.085964912,0.38245614,0.468421053,0.257894737,0.7375,0.419354839,0.285714286,0.376146789,1334.0,5.6,0.56,64.3,0.4830722903280503,9.1,1.6,20.1,24.5,0.0,6.2,13.8,4.6,0.0,9.4,F,imputed,2.3
Paul Reed,85.83,81.0,210.0,85.5,142.0,0.457746479,0.211267606,0.133802817,0.035211268,0.161971831,0.197183099,0.669014085,0.692307692,0.473684211,0.2,0.304347826,438.0,4.9,0.49,59.91,0.2908322829340142,3.2,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Payton Pritchard,80.625,73.0,195.0,76.0,866.0,0.150115473,0.065819861,0.061200924,0.120092379,0.593533487,0.713625866,0.215935335,0.753846154,0.452830189,0.461538462,0.402723735,2271.0,5.9,0.59,75.4,0.4009813835324146,8.5,-0.3,7.6,17.2,1.5,0.0,33.1,3.7,1.7,5.5,G,imputed,2.3
Pelle Larsson,86.95,78.0,215.0,80.0,203.0,0.39408867,0.123152709,0.014778325,0.162561576,0.305418719,0.467980296,0.517241379,0.6,0.0,0.393939394,0.306451613,782.0,5.3,0.53,46.4,0.1924097342882332,2.9,0.3,0.0,7.1,0.0,0.0,38.6,3.9,10.2,4.7,F,measured,-1.5
Pete Nance,85.83,83.0,230.0,86.0,32.0,0.15625,0.03125,0.0625,0.0625,0.65625,0.71875,0.1875,0.8,0.5,0.5,0.380952381,138.0,5.3,0.53,59.91,0.1171936234901884,6.5,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Peyton Watson,78.97,79.0,200.0,84.5,428.0,0.455607477,0.186915888,0.039719626,0.177570093,0.137850467,0.315420561,0.642523364,0.635897436,0.176470588,0.447368421,0.237288136,1656.0,3.2,0.32,45.0,0.1500044625237653,1.0,1.0,2.2,2.6,6.8,0.0,28.3,0.0,15.5,0.0,C,measured,-1.4
Precious Achiuwa,85.83,80.0,243.0,84.75,327.0,0.587155963,0.262996942,0.039755352,0.085626911,0.024464832,0.110091743,0.850152905,0.619791667,0.461538462,0.285714286,0.25,1170.0,2.3,0.23,33.4,0.1586374855911839,0.7,0.2,5.7,0.0,14.3,5.2,19.0,0.0,19.5,0.0,F,imputed,-1.8
Quentin Grimes,82.2,76.0,210.0,79.75,823.0,0.277035237,0.091130012,0.120291616,0.12272175,0.388821385,0.511543135,0.368165249,0.684210526,0.373737374,0.485148515,0.353125,2013.0,4.6,0.46,61.8,0.4505012450475886,6.0,-1.1,8.75,17.25,2.4,0.0,34.1,7.1,2.6,4.15,G,measured,-0.2
Quenton Jackson,80.625,77.0,185.0,80.0,122.0,0.524590164,0.090163934,0.057377049,0.106557377,0.221311475,0.327868852,0.614754098,0.578125,0.142857143,0.307692308,0.407407407,381.0,6.9,0.69,59.91,0.3498795018170076,3.6,-0.1460526315789473,0.0,19.7,0.0,0.0,24.2,0.0,8.3,0.0,G,imputed,-0.125
Quinten Post,80.92,84.0,245.0,86.0,274.0,0.189781022,0.127737226,0.02919708,0.178832117,0.47080292,0.649635036,0.317518248,0.5,0.625,0.428571429,0.403100775,686.0,3.9,0.39,68.1,0.3357521368613841,8.2,-0.4,0.0,0.0,13.8,5.0,37.9,0.0,11.6,3.4,C,measured,-1.2
RJ Barrett,89.825,78.0,214.0,82.0,982.0,0.410386965,0.237270876,0.040733198,0.072301426,0.238289206,0.310590631,0.647657841,0.607940447,0.425,0.408450704,0.333333333,1869.0,6.3,0.63,39.8,0.6760857420663497,2.8,-1.5,4.5,21.3,1.2,1.7,19.5,9.8,6.1,3.3,G-F,imputed,-1.2
RayJ Dennis,80.625,74.0,185.0,76.0,33.0,0.060606061,0.242424242,0.060606061,0.090909091,0.515151515,0.606060606,0.303030303,1.0,1.0,0.0,0.352941176,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Rayan Rupert,74.99,78.0,193.0,87.0,142.0,0.309859155,0.23943662,0.035211268,0.161971831,0.253521127,0.415492958,0.549295775,0.568181818,0.8,0.391304348,0.194444444,460.0,1.2,0.12,59.91,0.2023142761230098,0.2,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Reece Beekman,80.54,75.0,185.0,80.0,107.0,0.355140187,0.224299065,0.046728972,0.14953271,0.224299065,0.373831776,0.579439252,0.552631579,0.2,0.25,0.125,469.0,7.8,0.78,59.91,0.1804250978301289,0.5,-0.1460526315789473,0.0,23.4,0.0,0.0,0.0,7.3,0.0,0.0,G,measured,-0.125
Reed Sheppard,80.96,74.0,185.0,75.25,239.0,0.10041841,0.158995816,0.146443515,0.10041841,0.493723849,0.594142259,0.259414226,0.625,0.314285714,0.25,0.355932203,654.0,4.9,0.49,59.7,0.3064778850418557,2.4,0.0,4.6,23.7,0.0,0.0,26.1,10.6,0.0,6.4,F,measured,-2.1
Richaun Holmes,101.26,81.0,235.0,85.5,139.0,0.705035971,0.258992806,0.014388489,0.014388489,0.007194245,0.021582734,0.964028777,0.744897959,0.0,0.0,0.0,534.0,4.4,0.44,55.5,0.1872074069160385,6.4,0.8,0.0,0.0,23.9,0.0,0.0,0.0,27.1,0.0,G,measured,0.4
Ricky Council IV,85.55,78.0,205.0,82.0,463.0,0.287257019,0.203023758,0.049676026,0.095032397,0.35637149,0.451403888,0.490280778,0.601503759,0.347826087,0.409090909,0.224242424,1250.0,3.5,0.35,52.9,0.314371001446547,0.4,-1.1,5.7,7.4,4.1,0.0,36.8,3.3,3.8,2.6,F,measured,-1.9
Riley Minix,85.83,79.0,210.0,83.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.59,0.0,5.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F-G,imputed,0.4555555555555555
Rob Dillingham,80.625,74.0,175.0,75.0,211.0,0.279620853,0.227488152,0.142180095,0.056872038,0.293838863,0.3507109,0.507109005,0.627118644,0.266666667,0.5,0.306451613,516.0,6.9,0.69,47.0,0.5242613079112597,0.3,-1.5,10.7,35.9,0.0,0.0,20.7,4.8,0.0,0.0,G,imputed,-3.5
Robert Williams III,89.695,81.0,249.0,89.5,78.0,0.769230769,0.153846154,0.038461538,0.025641026,0.012820513,0.038461538,0.923076923,0.75,0.333333333,0.5,0.0,351.0,3.1,0.31,47.86923076923077,0.1181682415963089,1.6,1.3076923076923077,0.0,0.0,25.5,0.0,0.0,0.0,22.5,0.0,C-F,imputed,0.8583333333333334
Ron Harper Jr.,84.81,78.0,240.0,85.0,8.0,0.125,0.125,0.0,0.375,0.375,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.516129032258064,0.0,5.0,-0.0419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G-F,measured,-0.4838709677419355
Ronald Holland II,85.83,80.0,206.0,82.75,416.0,0.379807692,0.211538462,0.045673077,0.180288462,0.175480769,0.355769231,0.591346154,0.664556962,0.368421053,0.2,0.287671233,1266.0,2.5,0.25,56.07222222222222,0.2482626150769238,0.3,0.1448598130841121,2.4,8.0,0.0,0.0,36.1,3.7,5.6,0.0,F,imputed,-0.009009009009009009
Royce O'Neale,85.83,78.0,226.0,81.0,570.0,0.115789474,0.089473684,0.021052632,0.196491228,0.571929825,0.768421053,0.205263158,0.636363636,0.25,0.508928571,0.374233129,1837.0,5.3,0.53,62.7,0.2367172999762633,8.2,0.5,0.0,1.5,4.8,0.0,57.6,1.9,1.7,1.5,F,imputed,0.4
Royce O'Neale,85.83,78.0,226.0,81.0,570.0,0.115789474,0.089473684,0.021052632,0.196491228,0.571929825,0.768421053,0.205263158,0.636363636,0.25,0.508928571,0.374233129,1837.0,5.3,0.53,62.7,0.2367172999762633,8.2,0.5,0.0,1.5,4.8,0.0,57.6,1.9,1.7,1.5,F,imputed,0.4
Rudy Gobert,81.6,85.0,258.0,92.5,510.0,0.837254902,0.149019608,0.01372549,0.0,0.0,0.0,0.98627451,0.756440281,0.0,0.0,0.0,2388.0,3.1,0.31,23.5,0.1313341968884601,2.9,3.8,0.0,0.0,22.3,3.0,0.0,0.0,31.1,0.0,C,measured,3.5
Rui Hachimura,85.83,80.0,230.0,86.0,576.0,0.326388889,0.168402778,0.076388889,0.190972222,0.237847222,0.428819444,0.494791667,0.712765957,0.454545455,0.445454545,0.386861314,1869.0,2.6,0.26,59.9,0.1896146998944406,7.6,0.1,3.0,0.0,8.1,6.8,35.3,0.0,12.9,0.0,F,imputed,-0.1
Russell Westbrook,79.57,76.0,200.0,79.75,831.0,0.388688327,0.163658243,0.097472924,0.12755716,0.221419976,0.348977136,0.55234657,0.643962848,0.283950617,0.424528302,0.266304348,2092.0,7.4,0.74,40.2,0.5854524567929535,1.4,-0.9,10.0,20.2,1.1,4.0,18.3,3.8,7.8,1.4,G,measured,-1.3
Ryan Dunn,90.38,79.0,216.0,85.5,477.0,0.20754717,0.213836478,0.025157233,0.322851153,0.230607966,0.553459119,0.421383648,0.707070707,0.333333333,0.331168831,0.281818182,1410.0,1.9,0.19,36.9,0.1904216819202397,0.4,0.0,0.0,1.9,8.2,0.0,51.5,2.4,8.4,0.0,F,measured,-1.6
Ryan Rollins,76.5,75.0,180.0,81.75,271.0,0.265682657,0.173431734,0.118081181,0.191881919,0.250922509,0.442804428,0.439114391,0.666666667,0.40625,0.480769231,0.352941176,820.0,5.6,0.56,62.4,0.3517297711421694,5.8,1.5,6.4,24.3,0.0,0.0,27.2,6.7,0.0,0.0,G,measured,0.4
Saddiq Bey,84.81,79.0,215.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.516129032258064,0.0,5.0,-0.0419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G-F,imputed,-0.4838709677419355
Sam Hauser,84.05,79.0,217.0,81.25,474.0,0.067510549,0.033755274,0.056962025,0.238396624,0.601265823,0.839662447,0.101265823,0.71875,0.62962963,0.451327434,0.403508772,1541.0,3.0,0.3,74.9,0.1572048107189024,8.5,0.1,0.0,4.0,4.8,0.0,40.1,8.0,2.6,11.0,F,measured,1.1
Sam Merrill,80.625,76.0,205.0,77.0,424.0,0.089622642,0.028301887,0.014150943,0.198113208,0.669811321,0.867924528,0.117924528,0.710526316,0.5,0.392857143,0.366197183,1401.0,4.7,0.47,75.3,0.1899922766903872,8.3,0.8,0.0,3.0,7.4,0.0,34.5,12.9,5.3,10.8,G,imputed,1.1
Sandro Mamukelashvili,95.43,81.0,240.0,85.25,281.0,0.298932384,0.103202847,0.024911032,0.12455516,0.444839858,0.569395018,0.402135231,0.761904762,0.571428571,0.285714286,0.4,681.0,3.6,0.36,59.4,0.3473679634773098,6.8,-0.1,0.0,0.0,18.6,3.0,34.8,0.0,7.2,0.0,F-C,measured,0.8
Santi Aldama,95.17,84.0,215.0,83.0,648.0,0.240740741,0.206790123,0.049382716,0.138888889,0.358024691,0.49691358,0.447530864,0.730769231,0.40625,0.4,0.362068966,1660.0,5.9,0.59,52.4,0.3414779502052831,7.3,-0.1,2.4,0.0,3.4,0.0,42.1,1.6,7.0,2.6,F-C,imputed,0.8
Scoot Henderson,80.625,75.0,207.0,81.0,685.0,0.300729927,0.172262774,0.093430657,0.065693431,0.362043796,0.427737226,0.472992701,0.553398058,0.375,0.4,0.346774194,1759.0,6.9,0.69,57.1,0.5429533004511284,2.0,-1.7,12.6,31.3,0.0,0.0,20.6,6.1,1.5,1.7,G,imputed,-2.4
Scottie Barnes,103.29,80.0,237.0,86.75,1063.0,0.266227658,0.280338664,0.190028222,0.038570085,0.220131703,0.258701787,0.546566322,0.64664311,0.396039604,0.341463415,0.264957265,2134.0,6.8,0.68,46.6,0.6063489747191967,5.8,1.0,10.5,20.0,3.6,11.2,13.2,3.1,5.4,2.8,F-G,measured,1.4
Scotty Pippen Jr.,76.81,73.0,185.0,75.0,594.0,0.326599327,0.276094276,0.028619529,0.079124579,0.287878788,0.367003367,0.602693603,0.618556701,0.352941176,0.510638298,0.368421053,1683.0,8.1,0.81,52.7,0.4880750377685582,5.9,1.9,4.0,12.6,1.7,0.0,31.8,3.2,5.9,0.0,G,measured,1.5
Seth Curry,80.625,73.0,185.0,76.0,343.0,0.093294461,0.119533528,0.256559767,0.172011662,0.358600583,0.530612245,0.212827988,0.75,0.488636364,0.542372881,0.414634146,1062.0,2.9,0.29,71.1,0.2122139318125593,7.3,-0.6,4.1,15.6,4.6,0.0,34.4,14.6,0.0,8.7,G,imputed,-1.8
Seth Lundy,89.67,78.0,220.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.516129032258064,0.0,5.0,-0.0419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G-F,measured,-0.4838709677419355
Shaedon Sharpe,80.625,77.0,210.0,83.5,1104.0,0.266304348,0.148550725,0.157608696,0.076086957,0.347826087,0.423913043,0.414855072,0.710884354,0.459770115,0.357142857,0.3046875,2252.0,3.2,0.32,57.1,0.4611156443431083,2.0,-1.9,11.7,25.2,0.0,0.0,17.4,7.5,2.8,5.8,G,imputed,-1.7
Shai Gilgeous-Alexander,80.625,78.0,195.0,83.5,1656.0,0.254830918,0.272342995,0.210144928,0.009057971,0.253019324,0.262077295,0.527173913,0.696682464,0.5,0.333333333,0.377088305,2598.0,6.5,0.65,75.4,0.943385537971376,6.6,1.8,25.1,34.2,0.0,4.1,6.7,2.3,2.2,1.8,G,imputed,8.3
Shake Milton,84.07,77.0,205.0,84.75,254.0,0.216535433,0.287401575,0.078740157,0.141732283,0.271653543,0.413385827,0.503937008,0.618181818,0.45,0.333333333,0.376811594,837.0,6.5,0.65,57.6,0.3002186172713031,5.7,-0.6,8.6,24.8,0.0,0.0,30.9,9.9,0.0,0.0,G,measured,-1.9
Sidy Cissoko,90.48,78.0,220.0,81.75,30.0,0.266666667,0.266666667,0.033333333,0.166666667,0.266666667,0.433333333,0.533333333,0.75,0.0,0.4,0.125,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Simone Fontecchio,85.83,80.0,209.0,82.0,373.0,0.211796247,0.109919571,0.069705094,0.227882038,0.375335121,0.603217158,0.321715818,0.582278481,0.346153846,0.282352941,0.371428571,1237.0,2.4,0.24,62.6,0.1845684463174477,6.0,-0.6,0.0,3.5,4.1,0.0,36.1,9.3,5.0,5.7,F,imputed,-1.9
Spencer Dinwiddie,80.625,77.0,215.0,80.25,682.0,0.17888563,0.244868035,0.098240469,0.092375367,0.385630499,0.478005865,0.423753666,0.581967213,0.402985075,0.412698413,0.315589354,2136.0,7.6,0.76,59.2,0.3771543351479177,6.7,-1.0,22.8,26.2,0.0,2.3,18.8,2.6,0.0,0.0,G,imputed,-1.2
Spencer Jones,85.83,79.0,220.0,82.0,34.0,0.205882353,0.235294118,0.058823529,0.323529412,0.176470588,0.5,0.441176471,0.571428571,0.5,0.0,0.166666667,125.0,1.4,0.14,56.07222222222222,0.111657421623027,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
Stanley Umude,80.625,78.0,210.0,82.0,26.0,0.115384615,0.192307692,0.115384615,0.384615385,0.192307692,0.576923077,0.307692308,0.666666667,0.0,0.2,0.2,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Stephen Curry,75.26,74.0,185.0,75.5,1258.0,0.128775835,0.144674086,0.103338633,0.067567568,0.550874404,0.618441971,0.273449921,0.641975309,0.5,0.482352941,0.388167388,2252.0,6.5,0.65,91.5,0.8005564567504859,9.2,-0.9,8.3,25.4,1.1,0.0,12.5,8.9,5.2,17.1,G,measured,4.1
Stephon Castle,81.97,78.0,215.0,81.0,988.0,0.37145749,0.189271255,0.102226721,0.050607287,0.282388664,0.332995951,0.560728745,0.626702997,0.336633663,0.34,0.279569892,2162.0,5.9,0.59,45.0,0.547065202070787,0.6,-1.9,9.8,23.7,1.6,1.0,20.5,6.2,3.8,1.2,G,measured,-1.9
Steven Adams,94.92,83.0,265.0,88.5,167.0,0.676646707,0.311377246,0.0,0.0,0.0,0.0,0.988023952,0.619469027,0.0,0.0,0.0,794.0,4.0,0.4,0.0,0.1520126479661517,0.5,0.9617647058823532,0.0,0.0,15.5,6.8,0.0,0.0,15.5,0.0,C,measured,1.3
Steven Adams,94.92,83.0,265.0,88.5,167.0,0.676646707,0.311377246,0.0,0.0,0.0,0.0,0.988023952,0.619469027,0.0,0.0,0.0,794.0,4.0,0.4,0.0,0.1520126479661517,0.5,0.9617647058823532,0.0,0.0,15.5,6.8,0.0,0.0,15.5,0.0,C,measured,1.3
Svi Mykhailiuk,81.47,79.0,205.0,77.0,302.0,0.119205298,0.135761589,0.072847682,0.168874172,0.496688742,0.665562914,0.254966887,0.555555556,0.454545455,0.352941176,0.346666667,760.0,4.1,0.41,62.6,0.3492251574342166,6.0,-0.9,6.3,20.9,0.0,0.0,24.7,7.6,0.0,7.6,G-F,measured,-1.4
T.J. McConnell,80.625,73.0,190.0,74.0,624.0,0.3125,0.394230769,0.21474359,0.025641026,0.051282051,0.076923077,0.706730769,0.646153846,0.447761194,0.375,0.28125,1415.0,8.6,0.86,45.8,0.5768432514439741,2.6,-0.2,4.9,50.5,0.0,0.0,12.6,4.8,5.2,0.0,G,imputed,0.4
