player,def_impact,stature__height_inches,stature__weight_lbs,stature__wingspan_in,ath__player_id,ath__athleticism_score,shot__player_id,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,port__portability_score,port__age,port__mp,pass__team,pass__minutes,pass__passer_rating,pass__passing_score,usage__mp,usage__usg_pct,usage__offensive_load,usage__box_creation,usage__creation_score,stature__player_name,ath__player_name,ath__athleticism_source,ath__position,shot__player_name,shot__team,port__position,port__portability_source,pass__player_name,usage__player_name,usage__team,usage__pos
kyle kuzma,-1.2,81.0,221.0,79.0,1628398.0,82.29,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Kuzma,Kyle Kuzma,measured,F,,,,,,,,
kyle kuzmamil,,,,,,,,,,,,,,,,,,,,,,,355.0,1936.0,3.0,0.3,1936.0,24.0,32.2,3.3,0.3931334194217367,,,,,,,,,Kyle KuzmaMIL | PF,Kyle KuzmaMIL | PF,,
kyle lowry,1.3,72.0,196.0,74.0,200768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Lowry,Kyle Lowry,imputed,G,,,,,,,,
kyle lowryphi,,,,,,,,,,,,,,,,,,,,,,,10.0,659.0,9.1,0.91,659.0,10.1,24.1,2.2,0.154369954832671,,,,,,,,,Kyle LowryPHI | PG,Kyle LowryPHI | PG,,
kylor kelley,,,,,,,,,,,,,,,,,,,,,,,429.0,126.0,2.2,0.22,126.0,10.3,13.9,0.6,0.058332527604381,,,,,,,,,Kylor Kelley| C,Kylor Kelley| C,,
kyrie irving,-0.4,74.0,195.0,76.0,202681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyrie Irving,Kyrie Irving,imputed,G,,,,,,,,
kyrie irvingdal,,,,,,,,,,,,,,,,,,,,,,,212.0,1804.0,4.8,0.48,1804.0,27.4,44.2,7.7,0.6048656729141902,,,,,,,,,Kyrie IrvingDAL | PG,Kyrie IrvingDAL | PG,,
kyshawn george,0.8,80.0,200.0,82.25,1642273.0,78.42,,,,,,,,,,,,,,,,,,,,,,,,,,Kyshawn George,Kyshawn George,measured,F,,,,,,,,
kyshawn georgewas,,,,,,,,,,,,,,,,,,,,,,,208.0,1802.0,4.8,0.48,1802.0,15.9,24.9,2.2,0.2279064762090794,,,,,,,,,Kyshawn GeorgeWAS | SF,Kyshawn GeorgeWAS | SF,,
lamar stevens,,79.0,230.0,81.0,1630205.0,102.01,,,,,,,,,,,,,,,,,464.0,155.0,1.3,0.13,155.0,20.2,26.0,2.1,0.2833399202228668,Lamar Stevens,Lamar Stevens,measured,F,,,,,Lamar Stevens| SF,Lamar Stevens| SF,,
lamelo ball,-1.7,79.0,180.0,80.0,1630163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LaMelo Ball,LaMelo Ball,imputed,G,,,,,,,,
lamelo ballcha,,,,,,,,,,,,,,,,,,,,,,,65.0,1505.0,7.1,0.71,1505.0,35.9,66.1,14.2,0.9845394240428792,,,,,,,,,LaMelo BallCHA | PG,LaMelo BallCHA | PG,,
landry shamet,-0.3,77.0,190.0,78.75,1629013.0,80.41,,,,,,,,,,,,,,,,,458.0,762.0,1.5,0.15,762.0,14.8,19.4,1.0,0.1543679163461532,Landry Shamet,Landry Shamet,measured,G,,,,,Landry Shamet| SG,Landry Shamet| SG,,
larry nance jr.,,80.0,245.0,85.5,1626204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Larry Nance Jr.,Larry Nance Jr.,imputed,F-C,,,,,,,,
larry nance jr.cle,,,,,,,,,,,,,,,,,,,,,,,225.0,463.0,4.6,0.4599999999999999,463.0,15.7,24.9,2.8,0.2388276922934279,,,,,,,,,Larry Nance Jr.CLE | C,Larry Nance Jr.CLE | C,CLE,C
lauri markkanen,-0.9,85.0,240.0,83.0,1628374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauri Markkanen,Lauri Markkanen,imputed,F-C,,,,,,,,
lauri markkanenuta,,,,,,,,,,,,,,,,,,,,,,,431.0,1476.0,2.1,0.21,1476.0,24.0,31.5,2.9,0.3799540595224427,,,,,,,,,Lauri MarkkanenUTA | PF,Lauri MarkkanenUTA | PF,,
lebron james,0.1,81.0,250.0,84.25,2544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LeBron James,LeBron James,imputed,F,,,,,,,,
lebron jameslal,,,,,,,,,,,,,,,,,,,,,,,20.0,2444.0,8.4,0.8400000000000001,2444.0,30.1,58.8,14.0,0.8664449339495344,,,,,,,,,LeBron JamesLAL | PF,LeBron JamesLAL | PF,,
leonard miller,,82.0,220.0,86.0,1631159.0,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Miller,Leonard Miller,measured,F,,,,,,,,
lester quinones,,,,,1631311.0,,,,,,,,,,,,,,,,,,155.0,183.0,5.5,0.55,183.0,22.6,36.8,4.8,0.4381910563919383,,Lester Quinones,imputed,G,,,,,Lester Quinones| SG,Lester Quinones| SG,,
lindy waters iii,-0.3,,,,1630322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lindy Waters III,imputed,F,,,,,,,,
lindy waters iiisas,,,,,,,,,,,,,,,,,,,,,,,291.0,778.0,3.9,0.39,778.0,14.8,22.4,1.4,0.1817467988738643,,,,,,,,,Lindy Waters IIISAS | SG,Lindy Waters IIISAS | SG,,
lonnie walker iv,,76.0,204.0,82.5,1629022.0,,,,,,,,,,,,,,,,,,230.0,477.0,4.6,0.4599999999999999,477.0,22.8,35.7,4.7,0.4315509718377401,Lonnie Walker IV,Lonnie Walker IV,imputed,G-F,,,,,Lonnie Walker IV| SG,Lonnie Walker IV| SG,IV,SG
lonzo ball,2.0,78.0,190.0,81.0,1628366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Lonzo Ball,Lonzo Ball,imputed,G,,,,,,,,
lonzo ballcle,,,,,,,,,,,,,,,,,,,,,,,61.0,777.0,7.2,0.72,777.0,15.9,30.0,3.6,0.290394555406741,,,,,,,,,Lonzo BallCLE | PG,Lonzo BallCLE | PG,,
luguentz dort,1.2,76.0,220.0,80.5,1629652.0,94.43,,,,,,,,,,,,,,,,,,,,,,,,,,Luguentz Dort,Luguentz Dort,measured,G,,,,,,,,
luguentz dortokc,,,,,,,,,,,,,,,,,,,,,,,333.0,2073.0,3.3,0.3299999999999999,2073.0,13.6,19.8,1.2,0.1470736835736588,,,,,,,,,Luguentz DortOKC | SG,Luguentz DortOKC | SG,,
luka dončić,,78.0,230.0,83.0,1629029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Luka Dončić,Luka Dončić,imputed,F-G,,,,,,,,
luka dončićlal,,,,,,,,,,,,,,,,,,,,,,,46.0,1769.0,7.6,0.76,1769.0,33.9,61.7,14.1,0.9315063483757487,,,,,,,,,Luka DončićLAL | SF,Luka DončićLAL | SF,,
luka garza,,82.0,243.0,85.5,1630568.0,80.55,,,,,,,,,,,,,,,,,,,,,,,,,,Luka Garza,Luka Garza,measured,C,,,,,,,,
luka garzabos,,,,,,,,,,,,,,,,,,,,,,,443.0,219.0,1.8,0.18,219.0,26.2,33.9,3.3,0.4296484817496832,,,,,,,,,Luka GarzaBOS | C,Luka GarzaBOS | C,,
luke kennard,-1.1,77.0,206.0,77.25,1628379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Kennard,Luke Kennard,imputed,G,,,,,,,,
luke kennardatl,,,,,,,,,,,,,,,,,,,,,,,40.0,1472.0,7.7,0.77,1472.0,14.5,29.6,4.6,0.2935114573540334,,,,,,,,,Luke KennardATL | SG,Luke KennardATL | SG,,
luke kornet,2.3,85.0,250.0,85.0,1628436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Kornet,Luke Kornet,imputed,C-F,,,,,,,,
luke kornetsas,,,,,,,,,,,,,,,,,,,,,,,82.0,1361.0,6.8,0.6799999999999999,1361.0,11.4,20.3,1.3,0.1263552148390336,,,,,,,,,Luke KornetSAS | C,Luke KornetSAS | C,,
luke travers,,,,,1631247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Travers,imputed,F,,,,,,,,
mac mcclung,,,,,1630644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mac McClung,imputed,G,,,,,,,,
malachi flynn,,73.0,185.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malachi Flynn,,,,,,,,,,,
malaki branham,,76.0,180.0,82.0,1631103.0,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,Malaki Branham,Malaki Branham,measured,F,,,,,,,,
malaki branhamwas,,,,,,,,,,,,,,,,,,,,,,,339.0,427.0,3.2,0.32,427.0,23.8,34.0,4.7,0.4328828375009195,,,,,,,,,Malaki BranhamWAS | SG,Malaki BranhamWAS | SG,,
malcolm brogdon,-1.0,77.0,229.0,82.5,1627763.0,90.13,,,,,,,,,,,,,,,,,89.0,564.0,6.6,0.6599999999999999,564.0,23.7,42.7,6.4,0.5230568645069735,Malcolm Brogdon,Malcolm Brogdon,measured,G,,,,,Malcolm Brogdon| PG,Malcolm Brogdon| PG,,
malik beasley,-0.8,76.0,187.0,79.0,1627736.0,,,,,,,,,,,,,,,,,,401.0,2283.0,2.6,0.26,2283.0,22.5,31.4,3.4,0.3726681490473691,Malik Beasley,Malik Beasley,imputed,G,,,,,Malik Beasley| SG,Malik Beasley| SG,,
malik monk,-1.1,75.0,200.0,77.0,1628370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Malik Monk,Malik Monk,imputed,G,,,,,,,,
malik monksac,,,,,,,,,,,,,,,,,,,,,,,70.0,2054.0,7.0,0.7,2054.0,24.6,44.7,7.5,0.5704075806393321,,,,,,,,,Malik MonkSAC | SG,Malik MonkSAC | SG,,
marcus bagley,,,,,,,,,,,,,,,,,,,,,,,441.0,253.0,1.9,0.19,253.0,13.8,17.9,0.5,0.1222079855431739,,,,,,,,,Marcus Bagley| SF,Marcus Bagley| SF,,
marcus sasser,-0.5,73.0,195.0,79.0,1631204.0,74.85,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Sasser,Marcus Sasser,measured,G,,,,,,,,
marcus sasserdet,,,,,,,,,,,,,,,,,,,,,,,75.0,811.0,6.9,0.6900000000000001,811.0,19.4,37.3,6.3,0.4366476038556052,,,,,,,,,Marcus SasserDET | PG,Marcus SasserDET | PG,,
marcus smart,0.8,75.0,220.0,81.25,203935.0,97.21,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart,Marcus Smart,measured,G,,,,,,,,
marcus smartlal,,,,,,,,,,,,,,,,,,,,,,,111.0,680.0,6.3,0.63,680.0,20.6,36.9,5.5,0.4306551875443057,,,,,,,,,Marcus SmartLAL | PG,Marcus SmartLAL | PG,,
marjon beauchamp,,79.0,199.0,84.75,1630699.0,,,,,,,,,,,,,,,,,,455.0,156.0,1.5,0.15,156.0,24.9,31.4,3.5,0.4032677865546791,MarJon Beauchamp,MarJon Beauchamp,imputed,F,,,,,MarJon Beauchamp| SG,MarJon Beauchamp| SG,,
mark williams,0.3,85.0,240.0,90.5,1631109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Williams,Mark Williams,imputed,C,,,,,,,,
mark williamsphx,,,,,,,,,,,,,,,,,,,,,,,278.0,1171.0,4.1,0.41,1171.0,21.4,31.8,2.7,0.3466266591489066,,,,,,,,,Mark WilliamsPHX | C,Mark WilliamsPHX | C,,
markelle fultz,,76.0,209.0,81.0,1628365.0,,,,,,,,,,,,,,,,,,131.0,184.0,5.9,0.5900000000000001,184.0,19.3,33.7,4.5,0.3733796003382827,Markelle Fultz,Markelle Fultz,imputed,G,,,,,Markelle Fultz| PG,Markelle Fultz| PG,,
markieff morris,,81.0,245.0,82.75,202693.0,,,,,,,,,,,,,,,,,,103.0,165.0,6.5,0.65,165.0,20.5,34.4,2.8,0.3542482864409702,Markieff Morris,Markieff Morris,imputed,F,,,,,Markieff Morris| C,Markieff Morris| C,,
marvin bagley iii,,82.0,235.0,84.0,1628963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Marvin Bagley III,Marvin Bagley III,imputed,F,,,,,,,,
marvin bagley iiiwas,,,,,,,,,,,,,,,,,,,,,,,459.0,265.0,1.5,0.15,265.0,20.9,26.4,1.8,0.2874450933752751,,,,,,,,,Marvin Bagley IIIWAS | PF,Marvin Bagley IIIWAS | PF,,
mason jones,,,,,1630222.0,71.85,,,,,,,,,,,,,,,,,,,,,,,,,,,Mason Jones,measured,G,,,,,,,,
mason plumlee,1.4,82.0,254.0,83.0,203486.0,94.91,,,,,,,,,,,,,,,,,,,,,,,,,,Mason Plumlee,Mason Plumlee,measured,F-C,,,,,,,,
mason plumleecha,,,,,,,,,,,,,,,,,,,,,,,60.0,1300.0,7.2,0.72,1300.0,10.8,19.6,1.2,0.1127228804833005,,,,,,,,,Mason PlumleeCHA | C,Mason PlumleeCHA | C,,
matas buzelis,0.0,82.0,209.0,82.0,1641824.0,82.96,,,,,,,,,,,,,,,,,,,,,,,,,,Matas Buzelis,Matas Buzelis,measured,F,,,,,,,,
matas buzelischi,,,,,,,,,,,,,,,,,,,,,,,437.0,1511.0,2.0,0.2,1511.0,18.7,24.1,1.9,0.2494402492669245,,,,,,,,,Matas BuzelisCHI | PF,Matas BuzelisCHI | PF,,
matisse thybulle,,77.0,202.0,83.5,1629680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Matisse Thybulle,Matisse Thybulle,imputed,G-F,,,,,,,,
matisse thybullepor,,,,,,,,,,,,,,,,,,,,,,,162.0,312.0,5.4,0.54,312.0,14.4,24.3,2.7,0.2175337129886977,,,,,,,,,Matisse ThybullePOR | SF,Matisse ThybullePOR | SF,,
max christie,-0.7,77.0,190.0,80.75,1631108.0,82.41,,,,,,,,,,,,,,,,,,,,,,,,,,Max Christie,Max Christie,measured,G,,,,,,,,
max christiedal,,,,,,,,,,,,,,,,,,,,,,,309.0,2127.0,3.7,0.37,2127.0,15.2,22.3,1.8,0.194718060379556,,,,,,,,,Max ChristieDAL | SG,Max ChristieDAL | SG,,
max strus,0.1,77.0,215.0,79.5,1629622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Max Strus,Max Strus,imputed,G-F,,,,,,,,
max struscle,,,,,,,,,,,,,,,,,,,,,,,68.0,1273.0,7.1,0.71,1273.0,14.7,27.8,3.6,0.2626198053307132,,,,,,,,,Max StrusCLE | SG,Max StrusCLE | SG,,
maxi kleber,0.8,82.0,240.0,82.75,1628467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Maxi Kleber,Maxi Kleber,imputed,F,,,,,,,,
maxi kleberlal,,,,,,,,,,,,,,,,,,,,,,,152.0,637.0,5.6,0.5599999999999999,637.0,8.7,13.9,0.2,0.0305512975529556,,,,,,,,,Maxi KleberLAL | C,Maxi KleberLAL | C,,
maxwell lewis,,79.0,215.0,84.0,1641721.0,89.37,,,,,,,,,,,,,,,,,391.0,327.0,2.7,0.27,327.0,16.9,23.3,1.6,0.2165690633375264,Maxwell Lewis,Maxwell Lewis,measured,F,,,,,Maxwell Lewis| SG,Maxwell Lewis| SG,,
micah potter,-0.2,,,,1630695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Micah Potter,imputed,C,,,,,,,,
micah pottersas,,,,,,,,,,,,,,,,,,,,,,,433.0,705.0,2.0,0.2,705.0,10.3,13.7,0.2,0.0482400204503953,,,,,,,,,Micah PotterSAS | C,Micah PotterSAS | C,,
michael porter jr.,-0.8,82.0,218.0,84.0,1629008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Porter Jr.,Michael Porter Jr.,imputed,F,,,,,,,,
michael porter jr.bkn,,,,,,,,,,,,,,,,,,,,,,,334.0,2593.0,3.3,0.3299999999999999,2593.0,20.2,28.7,3.1,0.3221533401871869,,,,,,,,,Michael Porter Jr.BKN | PF,Michael Porter Jr.BKN | PF,BKN,PF
mikal bridges,-0.2,78.0,209.0,85.0,1628969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikal Bridges,Mikal Bridges,imputed,G-F,,,,,,,,
mikal bridgesnyk,,,,,,,,,,,,,,,,,,,,,,,185.0,3036.0,5.2,0.52,3036.0,19.6,31.8,4.1,0.3563399433494174,,,,,,,,,Mikal BridgesNYK | SF,Mikal BridgesNYK | SF,,
mike conley,1.2,73.0,175.0,77.75,201144.0,83.92,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Conley,Mike Conley,measured,G,,,,,,,,
mike conleymin,,,,,,,,,,,,,,,,,,,,,,,12.0,1756.0,9.0,0.9,1756.0,14.4,33.7,5.3,0.3331420239635965,,,,,,,,,Mike ConleyMIN | PG,Mike ConleyMIN | PG,,
miles bridges,-0.8,79.0,225.0,81.5,1628970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Miles Bridges,Miles Bridges,imputed,F,,,,,,,,
miles bridgescha,,,,,,,,,,,,,,,,,,,,,,,216.0,2029.0,4.8,0.48,2029.0,28.0,44.2,6.4,0.583174232230973,,,,,,,,,Miles BridgesCHA | SF,Miles BridgesCHA | SF,,
miles mcbride,0.7,74.0,195.0,80.75,1630540.0,82.56,,,,,,,,,,,,,,,,,,,,,,,,,,Miles McBride,Miles McBride,measured,G,,,,,,,,
miles mcbridenyk,,,,,,,,,,,,,,,,,,,,,,,119.0,1593.0,6.1,0.61,1593.0,16.8,30.5,3.5,0.3019114151355875,,,,,,,,,Miles McBrideNYK | PG,Miles McBrideNYK | PG,,
miles norris,,,,,1641936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miles Norris,imputed,F,,,,,,,,
mitchell robinson,,,,,1629011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mitchell Robinson,imputed,C-F,,,,,,,,
mitchell robinsonnyk,,,,,,,,,,,,,,,,,,,,,,,387.0,290.0,2.7,0.27,290.0,11.1,15.5,0.8,0.0821010714150797,,,,,,,,,Mitchell RobinsonNYK | C,Mitchell RobinsonNYK | C,,
mo bamba,,84.0,231.0,94.0,,,,,,,,,,,,,,,,,,,460.0,413.0,1.4,0.1399999999999999,413.0,15.2,19.1,1.0,0.1572466706978591,Mo Bamba,,,,,,,,Mo Bamba| C,Mo Bamba| C,,
monté morris,,74.0,183.0,76.0,1628420.0,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,Monté Morris,Monté Morris,measured,G,,,,,,,,
monté morrisphx,,,,,,,,,,,,,,,,,,,,,,,113.0,571.0,6.3,0.63,571.0,18.1,32.5,4.2,0.3451352312109741,,,,,,,,,Monté MorrisPHX | PG,Monté MorrisPHX | PG,,
moritz wagner,0.5,83.0,245.0,84.0,1629021.0,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,Moritz Wagner,Moritz Wagner,measured,F-C,,,,,,,,
moritz wagnerorl,,,,,,,,,,,,,,,,,,,,,,,405.0,564.0,2.5,0.25,564.0,26.8,36.7,5.4,0.5005344279150231,,,,,,,,,Moritz WagnerORL | C,Moritz WagnerORL | C,,
moses brown,,86.0,258.0,88.75,,,,,,,,,,,,,,,,,,,,,,,119.0,23.5,25.0,2.4,0.322839183764996,Moses Brown,,,,,,,,,Moses Brown| C,,
moses moody,0.2,77.0,211.0,84.75,1630541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody,Moses Moody,imputed,G,,,,,,,,
moses moodygsw,,,,,,,,,,,,,,,,,,,,,,,389.0,1649.0,2.7,0.27,1649.0,17.4,24.9,2.1,0.2434327821909539,,,,,,,,,Moses MoodyGSW | SG,Moses MoodyGSW | SG,,
mouhamed gueye,1.9,82.0,210.0,87.25,1631243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Mouhamed Gueye,Mouhamed Gueye,imputed,F,,,,,,,,
mouhamed gueyeatl,,,,,,,,,,,,,,,,,,,,,,,388.0,533.0,2.7,0.27,533.0,15.7,21.6,1.1,0.1808089584369785,,,,,,,,,Mouhamed GueyeATL | C,Mouhamed GueyeATL | C,,
moussa diabaté,,81.0,210.0,86.5,1631217.0,84.89,,,,,,,,,,,,,,,,,,,,,,,,,,Moussa Diabaté,Moussa Diabaté,measured,F,,,,,,,,
moussa diabatécha,,,,,,,,,,,,,,,,,,,,,,,454.0,1241.0,1.6,0.16,1241.0,13.4,17.7,1.0,0.1273145860159882,,,,,,,,,Moussa DiabatéCHA | C,Moussa DiabatéCHA | C,,
myles turner,1.7,83.0,250.0,88.0,1626167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Myles Turner,Myles Turner,imputed,C-F,,,,,,,,
myles turnermil,,,,,,,,,,,,,,,,,,,,,,,446.0,2174.0,1.7,0.1699999999999999,2174.0,20.7,26.5,2.6,0.3034125630366165,,,,,,,,,Myles TurnerMIL | C,Myles TurnerMIL | C,,
n'faly dante,,,,,1642368.0,92.72,,,,,,,,,,,,,,,,,,,,,,,,,,,N'Faly Dante,measured,C,,,,,,,,
nae'qwan tomlin,,,,,1641772.0,78.35,,,,,,,,,,,,,,,,,,,,,,,,,,,Nae'Qwan Tomlin,measured,F,,,,,,,,
naji marshall,0.0,78.0,220.0,84.75,1630230.0,88.82,,,,,,,,,,,,,,,,,,,,,,,,,,Naji Marshall,Naji Marshall,measured,F,,,,,,,,
naji marshalldal,,,,,,,,,,,,,,,,,,,,,,,193.0,1919.0,5.0,0.5,1919.0,20.0,31.5,3.8,0.3525753731592263,,,,,,,,,Naji MarshallDAL | SF,Naji MarshallDAL | SF,,
nate williams,,,,,1631466.0,,,,,,,,,,,,,,,,,,468.0,147.0,1.2,0.12,147.0,22.3,28.6,2.4,0.3308719255345421,,Nate Williams,imputed,G,,,,,Nate Williams| SF,Nate Williams| SF,,
naz reid,1.1,81.0,264.0,87.25,1629675.0,88.94,,,,,,,,,,,,,,,,,,,,,,,,,,Naz Reid,Naz Reid,measured,C-F,,,,,,,,
naz reidmin,,,,,,,,,,,,,,,,,,,,,,,297.0,2200.0,3.8,0.38,2200.0,21.5,32.1,3.9,0.3762347854634019,,,,,,,,,Naz ReidMIN | C,Naz ReidMIN | C,,
neemias queta,0.8,84.0,248.0,88.25,1629674.0,89.45,,,,,,,,,,,,,,,,,,,,,,,,,,Neemias Queta,Neemias Queta,measured,C,,,,,,,,
neemias quetabos,,,,,,,,,,,,,,,,,,,,,,,394.0,863.0,2.6,0.26,863.0,13.7,18.8,1.3,0.144297136096731,,,,,,,,,Neemias QuetaBOS | C,Neemias QuetaBOS | C,,
nic claxton,1.4,83.0,215.0,86.5,1629651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nic Claxton,Nic Claxton,imputed,C,,,,,,,,
nic claxtonbkn,,,,,,,,,,,,,,,,,,,,,,,241.0,1882.0,4.5,0.45,1882.0,16.8,25.5,1.9,0.2356118234590563,,,,,,,,,Nic ClaxtonBKN | C,Nic ClaxtonBKN | C,,
nick richards,-0.8,83.0,245.0,86.25,1630208.0,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Richards,Nick Richards,measured,C,,,,,,,,
nick richardsphx,,,,,,,,,,,,,,,,,,,,,,,479.0,1256.0,0.3,0.03,1256.0,17.3,20.8,1.5,0.2036512240959111,,,,,,,,,Nick RichardsPHX | C,Nick RichardsPHX | C,,
nick smith jr.,-1.8,74.0,185.0,80.0,1641733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Smith Jr.,Nick Smith Jr.,imputed,G,,,,,,,,
nick smith jr.cha,,,,,,,,,,,,,,,,,,,,,,,232.0,1369.0,4.6,0.4599999999999999,1369.0,20.8,33.0,3.8,0.3712976633929321,,,,,,,,,Nick Smith Jr.CHA | SG,Nick Smith Jr.CHA | SG,CHA,SG
nickeil alexander-walker,0.7,77.0,205.0,81.5,1629638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nickeil Alexander-Walker,Nickeil Alexander-Walker,imputed,G,,,,,,,,
nickeil alexander-walkeratl,,,,,,,,,,,,,,,,,,,,,,,132.0,2073.0,5.8,0.58,2073.0,16.0,27.6,3.4,0.2723314957010535,,,,,,,,,Nickeil Alexander-WalkerATL | SG,Nickeil Alexander-WalkerATL | SG,,
nicolas batum,2.0,79.0,230.0,85.0,201587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Batum,Nicolas Batum,imputed,G-F,,,,,,,,
nicolas batumlac,,,,,,,,,,,,,,,,,,,,,,,153.0,1367.0,5.5,0.55,1367.0,9.0,14.6,0.5,0.0450643654374519,,,,,,,,,Nicolas BatumLAC | SF,Nicolas BatumLAC | SF,,
nikola jokić,,83.0,284.0,87.0,203999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Jokić,Nikola Jokić,imputed,C,,,,,,,,
nikola jokićden,,,,,,,,,,,,,,,,,,,,,,,7.0,2571.0,9.5,0.95,2571.0,29.5,65.8,18.4,1.0,,,,,,,,,Nikola JokićDEN | C,Nikola JokićDEN | C,,
nikola jović,,82.0,205.0,84.25,1631107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Jović,Nikola Jović,imputed,F,,,,,,,,
nikola jovićmia,,,,,,,,,,,,,,,,,,,,,,,117.0,1156.0,6.1,0.61,1156.0,18.3,31.0,4.3,0.340454547488461,,,,,,,,,Nikola JovićMIA | PF,Nikola JovićMIA | PF,,
nikola topić,,,,,1642260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Topić,imputed,G,,,,,,,,
nikola vučević,,82.0,260.0,88.5,202696.0,83.45,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Vučević,Nikola Vučević,measured,C,,,,,,,,
nikola vučevićchi,,,,,,,,,,,,,,,,,,,,,,,186.0,2278.0,5.2,0.52,2278.0,22.4,35.6,5.4,0.4417038258875473,,,,,,,,,Nikola VučevićCHI | C,Nikola VučevićCHI | C,,
noah clowney,-0.6,82.0,210.0,86.0,1641730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Noah Clowney,Noah Clowney,imputed,F-C,,,,,,,,
noah clowneybkn,,,,,,,,,,,,,,,,,,,,,,,463.0,1042.0,1.3,0.13,1042.0,19.0,23.8,1.4,0.2400640795490795,,,,,,,,,Noah ClowneyBKN | PF,Noah ClowneyBKN | PF,,
norman powell,-0.2,75.0,215.0,82.75,1626181.0,92.24,,,,,,,,,,,,,,,,,,,,,,,,,,Norman Powell,Norman Powell,measured,G,,,,,,,,
norman powellmia,,,,,,,,,,,,,,,,,,,,,,,417.0,1958.0,2.3,0.2299999999999999,1958.0,26.1,35.4,4.5,0.4642996216534725,,,,,,,,,Norman PowellMIA | SG,Norman PowellMIA | SG,,
obi toppin,-1.2,81.0,220.0,86.0,1630167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Obi Toppin,Obi Toppin,imputed,F,,,,,,,,
obi toppinind,,,,,,,,,,,,,,,,,,,,,,,257.0,1545.0,4.3,0.43,1545.0,20.1,29.9,3.8,0.3438801608739632,,,,,,,,,Obi ToppinIND | PF,Obi ToppinIND | PF,,
ochai agbaji,0.0,77.0,215.0,82.25,1630534.0,91.56,,,,,,,,,,,,,,,,,,,,,,,,,,Ochai Agbaji,Ochai Agbaji,measured,G,,,,,,,,
ochai agbajitor,,,,,,,,,,,,,,,,,,,,,,,361.0,1739.0,3.0,0.3,1739.0,14.6,21.2,1.6,0.1764018023136108,,,,,,,,,Ochai AgbajiTOR | SG,Ochai AgbajiTOR | SG,,
og anunoby,1.4,79.0,240.0,86.25,1628384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,OG Anunoby,OG Anunoby,imputed,F-G,,,,,,,,
